nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221217_000;0.0;5.0;96.0;Pippip;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221222_000;0.0;3.1;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221222_000;0.0;2.9;51.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221241_000;0.4;2.0;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221241_000;0.3;0.5;24.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221246_000;0.4;4.6;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221246_000;0.4;3.3;26.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221348_000;0.3;2.1;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221352_000;0.4;4.5;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221352_000;0.1;3.8;52.0;Minsch;0.49;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221352_000;0.4;3.7;153.0;Rhifer;0.33;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221414_000;0.4;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221414_000;0.0;5.0;98.0;Pippip;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221419_000;2.7;2.8;33.0;Leppun;0.06;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221419_000;0.0;4.7;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221419_000;0.0;4.1;98.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221423_000;0.4;2.1;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221445_000;0.0;5.0;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221445_000;0.0;5.0;100.0;Pippip;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221450_000;0.1;0.2;38.0;Yerray;0.1;Leppun;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221450_000;0.1;5.0;151.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221450_000;0.0;5.0;98.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221455_000;3.1;3.3;45.0;Leppun;0.05;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221455_000;0.0;5.0;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221455_000;0.0;5.0;65.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221500_000;0.0;3.5;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221500_000;0.0;2.5;53.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221509_000;0.4;5.0;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221509_000;0.3;5.0;73.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221514_000;0.0;5.0;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221514_000;0.0;5.0;95.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221519_000;0.0;5.0;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221519_000;0.0;5.0;58.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221524_000;0.0;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221524_000;0.0;5.0;54.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221529_000;0.0;5.0;154.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221529_000;0.0;5.0;56.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221534_000;0.0;3.7;154.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221534_000;0.0;3.7;55.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221539_000;0.4;2.7;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221539_000;0.0;2.3;52.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221545_000;0.4;2.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221545_000;0.0;2.1;53.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221546_000;0.0;5.0;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221546_000;0.0;5.0;55.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221551_000;0.0;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221551_000;2.9;4.8;39.0;Pipkuh;0.46;Pipnat;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221551_000;0.0;5.0;96.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221556_000;0.0;4.8;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221556_000;1.2;5.0;39.0;Pipkuh;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221556_000;0.0;5.0;98.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221601_000;0.0;3.5;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221601_000;0.1;3.1;38.0;Pipkuh;0.39;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221601_000;0.0;3.2;52.0;Pippip;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221634_000;0.0;5.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221634_000;0.0;5.0;67.0;Pippip;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221639_000;0.0;4.1;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221639_000;0.0;4.0;56.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221652_000;0.4;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221652_000;0.0;5.0;93.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221657_000;0.0;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221657_000;0.0;5.0;95.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221702_000;0.0;3.0;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221702_000;0.2;1.0;23.0;Phanan;0.49;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221702_000;0.0;2.3;50.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221919_000;0.4;4.4;153.0;noise;0.78;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221919_000;0.4;2.5;23.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221919_000;1.1;2.8;51.0;Pippip;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221924_000;0.0;2.5;154.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221924_000;0.3;1.1;24.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221924_000;0.4;2.5;91.0;Pippip;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221948_000;0.1;2.1;154.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221948_000;0.2;0.5;16.0;Phanan;0.07;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_221948_000;0.4;2.0;49.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222009_000;0.2;4.3;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222009_000;0.0;2.6;51.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222017_000;0.1;5.0;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222017_000;0.0;5.0;99.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222022_000;0.0;4.4;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222022_000;2.7;2.9;23.0;Nyclei;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222022_000;0.0;4.1;80.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222201_000;0.4;4.9;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222201_000;0.2;5.0;96.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222206_000;0.0;5.0;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222206_000;3.1;3.2;23.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222206_000;0.0;4.6;51.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222211_000;0.0;0.1;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222214_000;0.4;5.0;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222214_000;0.3;4.8;26.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222219_000;0.0;1.2;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222219_000;0.4;0.5;28.0;Nyclei;0.25;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222309_000;0.1;2.5;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222309_000;0.4;2.4;26.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222313_000;0.3;3.1;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222313_000;0.7;1.9;24.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222548_000;3.4;3.6;36.0;Leppun;0.14;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222548_000;0.4;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222548_000;0.1;5.0;65.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222553_000;0.0;1.9;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222553_000;0.0;1.8;51.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222556_000;0.1;4.6;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222556_000;0.0;4.5;55.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222602_000;0.4;2.0;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222602_000;0.1;1.6;50.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222712_000;0.4;5.0;153.0;noise;0.78;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222712_000;0.0;5.0;52.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222717_000;0.0;1.6;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222717_000;0.1;1.6;48.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222747_000;0.4;2.3;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222747_000;0.1;0.6;39.0;Pipkuh;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222747_000;0.4;0.6;14.0;Tadten;0.04;Phogri, Tetvir, piaf;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222805_000;0.2;4.9;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222805_000;0.0;5.0;77.0;Pipkuh;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222810_000;0.0;4.8;153.0;noise;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222810_000;0.0;4.0;43.0;Pipkuh;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222815_000;0.4;3.9;153.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222815_000;0.4;3.9;45.0;Pipkuh;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222820_000;0.1;3.9;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222820_000;0.3;4.0;48.0;Pipkuh;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222823_000;0.0;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222823_000;0.1;5.0;56.0;Pipkuh;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222828_000;0.0;5.0;153.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222828_000;0.1;4.9;67.0;Pipkuh;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222833_000;0.0;1.4;50.0;Myomys;0.07;Myoema;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222833_000;0.0;1.8;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222835_000;1.7;5.0;11.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222835_000;2.0;4.6;49.0;Pipkuh;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222835_000;0.2;4.9;60.0;Pippip;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222835_000;0.0;5.0;153.0;Rhihip;0.09;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222840_000;0.9;4.6;47.0;Myomys;0.58;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222840_000;0.0;5.0;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222840_000;0.0;4.7;61.0;Pippip;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222845_000;0.0;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222845_000;0.5;5.0;77.0;Pipkuh;0.82;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222850_000;0.0;5.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222850_000;0.3;4.8;48.0;Pipkuh;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222850_000;0.0;5.0;75.0;Pippip;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222855_000;0.0;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222855_000;0.5;4.4;48.0;Pipkuh;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222855_000;0.1;4.4;76.0;Pippip;0.76;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222900_000;0.0;1.1;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_222908_000;0.0;2.0;153.0;noise;0.84;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223005_000;0.0;5.0;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223005_000;0.0;4.9;39.0;Pipkuh;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223010_000;0.0;3.6;153.0;noise;0.75;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223010_000;0.0;3.3;38.0;Pipkuh;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223041_000;0.1;4.9;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223041_000;0.0;5.0;99.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223046_000;0.0;3.3;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223046_000;0.0;2.9;50.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223122_000;0.4;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223122_000;0.1;5.0;97.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223127_000;0.0;2.2;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223127_000;0.1;1.8;52.0;Pippip;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223135_000;0.4;5.0;154.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223135_000;0.0;5.0;54.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223140_000;0.0;0.5;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223140_000;0.2;0.5;48.0;Pippip;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223412_000;0.4;4.9;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223412_000;0.4;4.9;19.0;Phogri;0.03;Tetvir, Phanan;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223412_000;0.1;5.0;101.0;Pippip;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223417_000;0.0;3.9;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223417_000;0.0;2.2;55.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223436_000;0.3;5.0;153.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223436_000;0.2;5.0;57.0;Pippip;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223441_000;0.0;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223441_000;0.0;5.0;100.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223446_000;0.1;1.3;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223446_000;0.0;1.5;55.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223528_000;0.0;2.1;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_223613_000;0.4;2.4;154.0;noise;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224113_000;0.4;4.9;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224113_000;0.0;5.0;99.0;Pippip;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224118_000;0.0;1.7;154.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224118_000;0.0;1.7;53.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224150_000;0.4;3.5;154.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224150_000;0.3;1.9;25.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224155_000;0.4;4.0;154.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224155_000;0.3;3.3;24.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224159_000;0.0;2.9;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224159_000;0.2;2.7;25.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224159_000;2.6;2.7;16.0;Phanan;0.04;Tetvir, Pippip, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224213_000;0.4;2.1;154.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224213_000;0.3;1.0;27.0;Nyclei;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224217_000;0.4;5.0;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224217_000;0.4;5.0;27.0;Nyclei;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224217_000;0.4;3.0;45.0;Pippip;0.68;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224222_000;0.0;0.9;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224231_000;0.1;5.0;154.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224231_000;0.0;5.0;97.0;Pippip;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224236_000;0.0;5.0;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224236_000;0.0;5.0;55.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224241_000;0.1;4.4;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_224241_000;0.0;4.4;54.0;Pippip;0.99;"""";"""";"""";"""";""""
